stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2200YEA00053,,"Beverley Admiral Walker Rd",,53.837408485,-0.433238927,,,,,,
2200YEA00079,,"Beverley Lairgate",,53.839714485,-0.430857853,,,,,,
2200YEA00624,,"Beverley Lord Roberts Rd",,53.840698571,-0.427066917,,,,,,
2200YEA00048,,"Beverley Victoria Road",,53.830995351,-0.437064396,,,,,,
2200YEA00832,,"Beverley Victoria Road",,53.827849212,-0.439825317,,,,,,
2200YEA00227,,"Beverley Victoria Road",,53.82703359,-0.440007564,,,,,,
2200YEA00049,,"Beverley Victoria Road",,53.830255765,-0.437562979,,,,,,
2200YEA00226,,"Beverley Victoria Road (Morrisons)",,53.822316281,-0.441534915,,,,,,
2200YEA01235,,"Castle Hill Hospital",,53.777123863,-0.44600211,,,,,,
2200YEA01236,,"Castle Hill Hospital",,53.779039047,-0.444656518,,,,,,
2200YEA00390,,"Castle Hill Hospital",,53.777909462,-0.446276612,,,,,,
2200YEA00389,,"Castle Hill Hospital",,53.778394493,-0.442783303,,,,,,
2200YEA00388,,"Castle Hill Hospital Gate 2",,53.776691071,-0.442436616,,,,,,
2200YEA00174,,"Castle Hill Hospital Gate 3",,53.776592772,-0.440406706,,,,,,
2200YEA00175,,"Castle Hill Hospital Gate 3",,53.776696936,-0.438050598,,,,,,
2200YEA01491,,"Cottingham Burton Road",,53.777493024,-0.429492078,,,,,,
2200YEA01240,,"Cottingham Burton Road",,53.777432118,-0.429646112,,,,,,
2200YEA01239,,"Cottingham Burton Road",,53.775390399,-0.426125774,,,,,,
2200YEA01238,,"Cottingham Burton Road",,53.775233853,-0.426526189,,,,,,
2200YEA00177,,"Cottingham Castle Road",,53.777394186,-0.432242634,,,,,,
2200YEA00176,,"Cottingham Castle Road",,53.777121729,-0.43547009,,,,,,
2200YEA00173,,"Cottingham Castle Road",,53.776080728,-0.444583793,,,,,,
2200YEA01692,,"Cottingham Castle Road",,53.776385031,-0.441021435,,,,,,
2200YEA01242,,"Cottingham Green Bus Shelter",,53.781271116,-0.413991398,,,,,,
2200YEA01241,,"Cottingham Green Sainsburys",,53.780748408,-0.41388969,,,,,,
2200YEA01480,,"Cottingham Harland Way",,53.786164016,-0.431293343,,,,,,
2200YEA11666,,"Cottingham Harland Way",,53.788525067,-0.440707978,,,,,,
2200YEA01479,,"Cottingham Harland Way",,53.784165133,-0.426237573,,,,,,
2200YEA12133,,"Cottingham Harland Way",,53.788327405,-0.440715308,,,,,,
2200YEA01481,,"Cottingham Harland Way",,53.788023484,-0.436703911,,,,,,
2200YEA01471,,"Cottingham Harland Way",,53.784104603,-0.427105012,,,,,,
2200YEA01472,,"Cottingham Harland Way",,53.785801654,-0.431079175,,,,,,
2200YEA01244,,"Cottingham King Street",,53.783011908,-0.41375879,,,,,,
2200YEA01245,,"Cottingham Northgate",,53.784694252,-0.418628417,,,,,,
2200YEA01473,,"Cottingham Northgate",,53.784581079,-0.414822824,,,,,,
2200YEA01470,,"Cottingham Northgate",,53.784803046,-0.418017175,,,,,,
2200YEA01469,,"Cottingham Northgate",,53.784352487,-0.422026094,,,,,,
2200YEA00012,,"Cottingham South Street",,53.779792421,-0.417052194,,,,,,
2200YEA00014,,"Cottingham South Street",,53.779892992,-0.415819073,,,,,,
2200YEA01475,,"Cottingham Southwood Rd",,53.778950562,-0.422744764,,,,,,
2200YEA00184,,"Cottingham Southwood Road",,53.779083335,-0.422588018,,,,,,
2200YEZ01399,,"Cottingham The Lawns",,53.784364263,-0.422921189,,,,,,
2200YEA00180,,"Cottingham The Parkway",,53.776617364,-0.42304471,,,,,,
2200YEA00181,,"Cottingham The Parkway",,53.776228434,-0.422862007,,,,,,
2200YEA11742,,"First Lane Barnetby Road",,53.732310658,-0.423066204,,,,,,
2200YEA11743,,"First Lane Barnetby Road",,53.7322889,-0.422778982,,,,,,
2200YEA00562,,"Hessle Beverley Road",,53.726686288,-0.436312364,,,,,,
2200YEA00561,,"Hessle Beverley Road",,53.726665551,-0.436100925,,,,,,
2200YEA00559,,"Hessle Cottesmore Road",,53.727758214,-0.424130897,,,,,,
2200YEA00558,,"Hessle Cottesmore Road",,53.727869434,-0.423702307,,,,,,
2200YEA00557,,"Hessle Cottesmore Road",,53.727879158,-0.429234694,,,,,,
2200YEA00556,,"Hessle Cottesmore Road",,53.727951433,-0.429262316,,,,,,
2200YEA00547,,"Hessle First Lane",,53.728765907,-0.423517188,,,,,,
2200YEA11692,,"Hessle First Lane",,53.728863144,-0.423392282,,,,,,
2200YEA12136,,"Hessle First Lane",,53.733627026,-0.421318982,,,,,,
2200YEA12137,,"Hessle First Lane",,53.733436149,-0.421841582,,,,,,
2200YEA11676,,"Hessle Square",,53.723201576,-0.435168501,,,,,,
2200YEA00555,,"Hessle Sunningdale Road",,53.728149062,-0.434060133,,,,,,
2200YEA00560,,"Hessle Sunningdale Road",,53.728058742,-0.434715295,,,,,,
2200YEA00630,,"Kirk Ella Beverley Road",,53.754940645,-0.44682107,,,,,,
2200YEA00659,,"Kirk Ella Beverley Road",,53.751688926,-0.444226176,,,,,,
2200YEA00658,,"Kirk Ella Beverley Road",,53.750363541,-0.441150894,,,,,,
2200YEA00660,,"Kirk Ella Beverley Road",,53.752209828,-0.446269632,,,,,,
2200YEA00169,,"Kirk Ella Beverley Road",,53.749326861,-0.44023382,,,,,,
2200YEA01616,,"Kirkella Beverley Road",,53.751008433,-0.442355506,,,,,,
2200YEA12166,,"New Skidy Stop",,53.790087907,-0.450320065,,,,,,
2200YEA00653,,"Parkway Willerby",,53.758753032,-0.431025671,,,,,,
2200YEA01678,,"Willerby Business Park",,53.771396061,-0.447943494,,,,,,
2200YEA00108,,"Willerby Great Gutter Lane",,53.761931869,-0.453602169,,,,,,
2200YEA00109,,"Willerby Great Gutter Lane",,53.761851006,-0.45360514,,,,,,
2200YEA00110,,"Willerby Great Gutter Lane",,53.761897413,-0.450933441,,,,,,
2200YEA00111,,"Willerby Great Gutter Lane",,53.762023591,-0.450959138,,,,,,
2200YEA00010,,"Willerby Kingston Road",,53.757235763,-0.445659409,,,,,,
2200YEA00011,,"Willerby Kingston Road",,53.756983798,-0.445638375,,,,,,
2200YEA00143,,"Willerby Kingston Road",,53.755941543,-0.441520747,,,,,,
2200YEA00146,,"Willerby Kingston Road",,53.754608079,-0.437141107,,,,,,
2200YEA00144,,"Willerby Kingston Road",,53.755566862,-0.441049236,,,,,,
2200YEA00629,,"Willerby Main Street",,53.759385969,-0.447187979,,,,,,
2200YEA00628,,"Willerby Main Street",,53.759366232,-0.447052182,,,,,,
2200YEA00112,,"Willerby Main Street",,53.7620823,-0.449242712,,,,,,
2200YEA00113,,"Willerby Main Street",,53.761675593,-0.448377817,,,,,,
2200YEA00107,,"Willerby Shopping Park",,53.762989159,-0.455429331,,,,,,
2200YEA00007,,"Willerby Square Sainsburys",,53.755801999,-0.446698282,,,,,,
2200YEA00006,,"Willerby Square Sainsburys",,53.756924696,-0.446626519,,,,,,
2200YEA00135,,"Willerby The Park Way",,53.75505962,-0.434545787,,,,,,
2200YEA00652,,"Willerby The Parkway",,53.761735678,-0.42883614,,,,,,
2200YEA00654,,"Willerby The Parkway",,53.756683012,-0.432892717,,,,,,
2200YEA00134,,"Willerby Well Lane",,53.761425301,-0.447097572,,,,,,
2200YEA00646,,"Willerby Well Lane",,53.761307287,-0.440775943,,,,,,
2200YEA00648,,"Willerby Well Lane",,53.761961861,-0.43582129,,,,,,
2200YEA00649,,"Willerby Well Lane",,53.761889786,-0.435808799,,,,,,
2200YEA00650,,"Willerby Well Lane",,53.762091096,-0.431265329,,,,,,
2200YEA00645,,"Willerby Well Lane",,53.761307211,-0.443536927,,,,,,
2200YEA00651,,"Willerby Well Lane",,53.762000655,-0.431223188,,,,,,
2200YEA00644,,"Willerby Well Lane",,53.761397128,-0.444231434,,,,,,
2200YEA00133,,"Willerby Well Lane",,53.761523937,-0.447078763,,,,,,
2200YEA11987,,"Woodhill Way",,53.790426812,-0.445252392,,,,,,
2200YEA11986,,"Woodhill Way",,53.79024948,-0.445441118,,,,,,
3290YYA00002,,"Alwyne Drive",,53.979449,-1.112935,,,,,,
3290YYA00001,,"Alwyne Drive",,53.979544,-1.113543,,,,,,
3200YNB01300,,"Ampleforth College",,54.202666,-1.083357,,,,,,
3200YNB01299,,"Ampleforth College",,54.202585,-1.083328,,,,,,
3200YNA91208,,"Ampleforth Fairfax Close",,54.196443,-1.106824,,,,,,
3290YYA00692,,"Blacksmith's Arms",,53.999387,-1.136676,,,,,,
3290YYA00161,,"Bootham Park",,53.965099,-1.089323,,,,,,
3200YNA01144,,"Carlton Road",,54.247562,-1.05572,,,,,,
3200YNA01143,,"Carlton Road",,54.247261,-1.053977,,,,,,
3290YYA00376,,"Clifton Green",,53.968665,-1.095038,,,,,,
3290YYA00375,,"Clifton Green",,53.969476,-1.096484,,,,,,
3290YYA00163,,"Clifton Methodist Church",,53.967523,-1.093752,,,,,,
3290YYA00382,,"Clifton Park",,53.974407,-1.105647,,,,,,
3290YYA00381,,"Clifton Park",,53.974907,-1.106445,,,,,,
3200YNE04361,,"Coxwold Garage",,54.189134,-1.179961,,,,,,
3200YNE04360,,"Coxwold Garage",,54.188967,-1.180378,,,,,,
3200YNA01459,,"Easingwold Market Place",,54.121621,-1.192004,,,,,,
3290YYA00383,,"East Cottages",,53.977876,-1.110422,,,,,,
3290YYA00384,,"East Cottages",,53.977163,-1.108836,,,,,,
3290YYA00118,,"Exhibition Square",,53.962437,-1.085616,,,,,,
3290YYA00122,,"Exhibition Square",,53.961976,-1.085337,,,,,,
3290YYA00685,,"Fairfield Cottages",,53.996382,-1.133733,,,,,,
3290YYA00686,,"Fairfield Cottages",,53.996423,-1.133259,,,,,,
3290YYA00695,,"Fairfield Manor",,53.993815,-1.130613,,,,,,
3290YYA00694,,"Fairfield Manor",,53.994406,-1.131425,,,,,,
3200YNA01145,,"Helmsley Market Place",,54.246409,-1.061117,,,,,,
3200YNA01146,,"Helmsley Market Place",,54.246273,-1.06086,,,,,,
3200YNA01141,,Highthorn,,54.252293,-1.002551,,,,,,
3290YYA00701,,"Howard Drive",,53.983881,-1.119063,,,,,,
3290YYA00700,,"Howard Drive",,53.982801,-1.117759,,,,,,
3200YNA01542,,Husthwaite,,54.169353,-1.202808,,,,,,
3200YNA01541,,Huthswaite,,54.16929,-1.202794,,,,,,
3290YYA00162,,"Ingram House",,53.96522,-1.089915,,,,,,
3200YNA01469,,"Jaipur Spice Restaurant",,54.10617,-1.194828,,,,,,
3200YNA01468,,"Jaipur Spice Restaurant",,54.106133,-1.194645,,,,,,
3200YNA01126,,"Kirkbymoorside Market Place",,54.268826,-0.930781,,,,,,
3200YNA01127,,"Kirkbymoorside Market Place",,54.269375,-0.930859,,,,,,
3200YNA91209,,"Main Street",,54.201422,-1.103206,,,,,,
3200YNA01523,,"Main Street",,54.201368,-1.103115,,,,,,
3290YYA00699,,"Manor Lane",,53.985696,-1.121556,,,,,,
3290YYA00698,,"Manor Lane",,53.985557,-1.120949,,,,,,
3200YNA01137,,"Nawton Garage",,54.254385,-0.992569,,,,,,
3200YNA01138,,"Nawton Garage",,54.254294,-0.992464,,,,,,
3200YNA01139,,"Nawton Howdale Lane",,54.253087,-0.99653,,,,,,
3200YNA01140,,"Nawton Howdale Lane",,54.253411,-0.995494,,,,,,
3200YNA97104,,"opp Primary School",,54.124349,-1.200963,,,,,,
3200YNA97105,,"opp Westfield",,54.125879,-1.202678,,,,,,
3200YNA01515,,"Oswaldkirk Manor View",,54.203555,-1.046252,,,,,,
3200YNA01514,,"Oswaldkirk Manor View",,54.203474,-1.046193,,,,,,
3290YYA00379,,"Ouse Lea",,53.971459,-1.100893,,,,,,
3290YYA00380,,"Ouse Lea",,53.971464,-1.100329,,,,,,
3200YNA97113,,"Primary School",,54.124301,-1.200551,,,,,,
3290YYA00697,,"Riverside Farm",,53.988659,-1.125993,,,,,,
3290YYA00696,,"Riverside Farm",,53.989973,-1.127475,,,,,,
3200YNA91169,,"Secondary School",,54.115812,-1.189195,,,,,,
3200YNA91168,,"Secondary School",,54.11557,-1.189261,,,,,,
3200YNA91193,,"Shipton Church",,54.022877,-1.157666,,,,,,
3200YNA91192,,"Shipton Church",,54.022876,-1.157483,,,,,,
3200YNA91195,,"Shipton Dawnay Arms",,54.02116,-1.157594,,,,,,
3200YNA91194,,"Shipton Dawnay Arms",,54.0217,-1.157705,,,,,,
3200YNA91197,,"South Garth",,54.018137,-1.157121,,,,,,
3200YNA91196,,"South Garth",,54.017884,-1.156958,,,,,,
3200YNA91204,,Sproxton,,54.226574,-1.060095,,,,,,
3200YNB01296,,"Sproxton War Memorial",,54.226225,-1.060348,,,,,,
3290YYA00693,,"St Giles Road",,53.998932,-1.135984,,,,,,
3200YNB01304,,"St Hildas Primary School",,54.198075,-1.106314,,,,,,
3200YNB01305,,"St Hilda's Primary School",,54.198092,-1.106221,,,,,,
3290YYA03642,,"St Peter's School",,53.966475,-1.091869,,,,,,
3290YYA00130,,"Station Avenue",,53.959349,-1.089692,,,,,,
3290YYA00128,,"Station Road",,53.958816,-1.089323,,,,,,
3200YNA01534,,"The Abbey Inn",,54.203398,-1.160377,,,,,,
3200YNA01533,,"The Abbey Inn",,54.203073,-1.160246,,,,,,
3200YNA01142,,"The Croft",,54.252496,-1.002101,,,,,,
3200YNA01464,,"The Horse Shoe",,54.118205,-1.1895,,,,,,
3200YNA01465,,"The Horse Shoe",,54.118547,-1.190931,,,,,,
3200YNA01470,,"The Lodge",,54.100697,-1.194811,,,,,,
3200YNA01471,,"The Lodge",,54.100662,-1.195057,,,,,,
3200YNA01528,,"The White Horse",,54.200885,-1.110714,,,,,,
3200YNA01527,,"The White Horse",,54.200957,-1.110728,,,,,,
3200YNA91207,,"The White Swan",,54.201077,-1.107506,,,,,,
3200YNA91206,,"The White Swan",,54.201014,-1.107523,,,,,,
3200YNA01128,,"Tinley Garth",,54.268333,-0.93603,,,,,,
3200YNA01545,,"Village Green",,54.16841,-1.206992,,,,,,
3200YNA01546,,"Village Green",,54.168411,-1.207115,,,,,,
3200YNA01547,,"Village Hall",,54.166008,-1.205307,,,,,,
3200YNA01548,,"Village Hall",,54.165964,-1.205431,,,,,,
3200YNA01531,,"Wass Stapylton Arms",,54.205912,-1.151066,,,,,,
3200YNA01532,,"Wass Stapylton Arms",,54.205913,-1.151219,,,,,,
3200YNA01129,,"West Lund",,54.268362,-0.936214,,,,,,
3200YNA96855,,Westfield,,54.125805,-1.202328,,,,,,
2290YHA01052,,"Albert Avenue",,53.750741601,-0.378848126,,,,,,
2290YHA01049,,"Alliance Avenue",,53.750340917,-0.382457993,,,,,,
2290YHA01050,,"Alliance Avenue",,53.75062373,-0.382765625,,,,,,
2290YHA01177,,"Ampleforth Grove",,53.751516942,-0.399081138,,,,,,
2290YHA01187,,"Aylesbury Grove",,53.75064085,-0.396081153,,,,,,
2290YHA01057,,"Brandesburton Street",,53.75115661,-0.367699774,,,,,,
2290YHA01512,,"Carr Lane (Primark)",,53.743470155,-0.340156604,,,,,,
2290YHA01055,,"Chanterlands Avenue South",,53.750954743,-0.371362765,,,,,,
2290YHA01054,,"Chanterlands Avenue South",,53.750632617,-0.374120367,,,,,,
2290YHA01178,,"County Road South",,53.75225709,-0.404027788,,,,,,
2290YHA01185,,"County Road South",,53.752492098,-0.402775174,,,,,,
2290YHA01039,,"Deaf Insitute",,53.749106668,-0.34994401,,,,,,
2290YHA01176,,"Derringham Church",,53.750513181,-0.396616841,,,,,,
2290YHA01182,,"Hotham Road",,53.75311097,-0.416220297,,,,,,
2290YHA01558,,"Hull Interchange",,53.744643578,-0.347010176,,,,,,
2290YHA01058,,"Hymers Avenue",,53.75130363,-0.363978211,,,,,,
2290YHA01046,,"Kirklands Road",,53.750326979,-0.39010239,,,,,,
2290YHA01047,,"Luton Road",,53.750453666,-0.386154273,,,,,,
2290YHA01184,,"Manor Farm",,53.752733793,-0.408104866,,,,,,
2290YHA01038,,"Morpeth Street",,53.749824506,-0.352463816,,,,,,
2290YHA01180,,"Nelson Road",,53.752598348,-0.411446762,,,,,,
2290YHA00963,,"Prospect Street A",,53.747308113,-0.344676269,,,,,,
2290YHA01051,,"Pulman Street",,53.750466122,-0.378418906,,,,,,
2290YHA01183,,"Reldene Drive",,53.752923655,-0.41225352,,,,,,
2290YHA01043,,"Rosedale Grove",,53.75021488,-0.393807263,,,,,,
2290YHA01048,,"Rutland Road",,53.750153297,-0.386544944,,,,,,
2290YHA01045,,"Southburn Avenue",,53.750046017,-0.389931137,,,,,,
2290YHA01186,,"Speeton Grove",,53.751551941,-0.398336633,,,,,,
2290YHA01181,,"Springhead Avenue",,53.752806064,-0.415594744,,,,,,
2290YHA01056,,Sunnybank,,53.751006146,-0.367872441,,,,,,
2290YHA01044,,"The Hastings",,53.74992697,-0.393787913,,,,,,
2290YHA01041,,"Vane Street",,53.749164549,-0.349577756,,,,,,
2290YHA01473,,"Walton Street",,53.750800259,-0.376540547,,,,,,
2200YEA00145,,"Willerby Kingston Road",,53.755022468,-0.43789929,,,,,,
2200YEA00149,,"Willerby Kingston Road",,53.753583142,-0.430247625,,,,,,
2200YEA00147,,"Willerby Kingston Road",,53.754318324,-0.434224493,,,,,,
2200YEA00148,,"Willerby Kingston Road",,53.753946457,-0.433282765,,,,,,
2200YEA00150,,"Willerby Kingston Road",,53.753611858,-0.427637747,,,,,,
2200YEA00151,,"Willerby Kingston Road",,53.753376667,-0.427525192,,,,,,
2200YEA00153,,"Willerby Kingston Road",,53.753101097,-0.421605067,,,,,,
2200YEA00656,,"Willerby Kingston Road",,53.753890156,-0.431040059,,,,,,
2200YEA01553,,"Willerby Kingston Road",,53.753359055,-0.42139822,,,,,,
2290YHA01179,,"Woodlands Road",,53.752446287,-0.408115736,,,,,,
2200YEA01100,,"A614 Bracey Bridge",,54.045707,-0.350038,,,,,,
2200YEA01095,,"A614 Near Harpham",,54.037745,-0.368663,,,,,,
2290YHA00122,,"Ash Grove",,53.766992,-0.353612,,,,,,
2290YHA00139,,"Beresford Avenue",,53.770101,-0.354189,,,,,,
2200YEA00585,,"Bessingby Lodge",,54.080865,-0.227632,,,,,,
2200YEA01660,,"Beswick A164",,53.922567,-0.457418,,,,,,
2200YEA00504,,"Beswick A164",,53.928332,-0.458332,,,,,,
2200YEA00991,,"Beswick A164",,53.922482,-0.457741,,,,,,
2200YEA00990,,"Beswick A164",,53.917614,-0.458072,,,,,,
2200YEA12116,,"Beswick A164",,53.917612,-0.45789,,,,,,
2200YEA11921,,"Beverley Bus Station",,53.84405,-0.431745,,,,,,
2200YEA11922,,"Beverley Bus Station",,53.84405,-0.431745,,,,,,
2200YEA00607,,"Beverley Driffield Road",,53.854484,-0.4489,,,,,,
2200YEA00608,,"Beverley Driffield Road",,53.854897,-0.448854,,,,,,
2200YEA00248,,"Beverley Hull Road",,53.835192,-0.405587,,,,,,
2200YEA11861,,"Beverley Hull Road",,53.837304,-0.40689,,,,,,
2200YEA00057,,"Beverley Molescroft Road",,53.851718,-0.447725,,,,,,
2200YEA00056,,"Beverley Molescroft Road",,53.85152,-0.446288,,,,,,
2200YEA00055,,"Beverley Molescroft Road",,53.849031,-0.44223,,,,,,
2200YEA00128,,"Beverley New Walk",,53.848448,-0.441613,,,,,,
2200YEA00127,,"Beverley New Walk",,53.847084,-0.438989,,,,,,
2290YHA00140,,"Beverley Road (Haworth Arms)",,53.767892,-0.353699,,,,,,
2290YHA00123,,"Beverley Road (Haworth Arms)",,53.769679,-0.354266,,,,,,
2290YHA00133,,"Beverley Road (Tesco)",,53.787379,-0.362165,,,,,,
2290YHA00130,,"Beverley Road (Tesco)",,53.788535,-0.363228,,,,,,
2200YEA00067,,"Beverley Swinemoor Lane",,53.846378,-0.409905,,,,,,
2200YEA00072,,"Beverley Swinemoor Lane",,53.850756,-0.413312,,,,,,
2200YEA00070,,"Beverley Swinemoor Lane",,53.849462,-0.411992,,,,,,
2200YEA00069,,"Beverley Swinemoor Lane",,53.849266,-0.412091,,,,,,
2200YEA00068,,"Beverley Swinemoor Lane",,53.846766,-0.409981,,,,,,
2200YEA00065,,"Beverley Swinemoor Lane",,53.844064,-0.408245,,,,,,
2200YEA00064,,"Beverley Swinemoor Lane",,53.843699,-0.407818,,,,,,
2200YEA00247,,"Beverley Tokenspire",,53.831628,-0.401878,,,,,,
2200YEA01680,,"Beverley Tokenspire",,53.832298,-0.402172,,,,,,
2200YEA11927,,"Bridlington (Bus Station)",,54.0838,-0.189317,,,,,,
2200YEA00584,,"Bridlington Bessingby Hill",,54.082992,-0.221916,,,,,,
2200YEA01647,,"Bridlington Bessingby Rd",,54.082875,-0.202581,,,,,,
2200YEA00425,,"Bridlington Bessingby Rd",,54.085501,-0.21716,,,,,,
2200YEA00424,,"Bridlington Bessingby Road",,54.085352,-0.217412,,,,,,
2200YEA00583,,"Bridlington Carnaby Road",,54.083455,-0.221651,,,,,,
2200YEA00035,,"Bridlington Hilderthorpe Rd",,54.082958,-0.200896,,,,,,
2200YEA00034,,"Bridlington Hilderthorpe Rd",,54.083205,-0.198822,,,,,,
2200YEA00420,,"Bridlington Hilderthorpe Rd",,54.083186,-0.19633,,,,,,
2200YEA00418,,"Bridlington Hilderthorpe Road",,54.081874,-0.193376,,,,,,
2200YEA01636,,"Bridlington Promenade",,54.082512,-0.189129,,,,,,
2200YEA00492,,"Bridlington Quay Road",,54.085104,-0.195376,,,,,,
2200YEA00494,,"Bridlington Quay Road",,54.085609,-0.199039,,,,,,
2200YEA00496,,"Bridlington Quay Road",,54.087089,-0.201864,,,,,,
2200YEA01629,,"Bridlington Queen Street",,54.081885,-0.191709,,,,,,
2200YEA11677,,"Bridlington Queensgate",,54.089532,-0.202921,,,,,,
2200YEA01084,,"Burton Agnes (Blue Bell)",,54.050619,-0.316573,,,,,,
2200YEA01085,,"Burton Agnes (Blue Bell)",,54.050398,-0.317544,,,,,,
2200YEA01083,,"Burton Agnes Main Street",,54.052573,-0.311727,,,,,,
2200YEA01082,,"Burton Agnes Main Street",,54.052761,-0.311048,,,,,,
2200YEA01078,,"Carnaby (Post Office)",,54.072587,-0.249184,,,,,,
2200YEA01077,,"Carnaby (Post Office)",,54.072494,-0.248943,,,,,,
2290YHA00117,,"Cave Street",,53.758086,-0.349243,,,,,,
2290YHA00148,,"College Street",,53.750556,-0.347476,,,,,,
2290YHA00127,,"Cross Keys Inn",,53.779522,-0.357493,,,,,,
2290YHA00124,,"Desmond Avenue",,53.772436,-0.355357,,,,,,
2290YHA00131,,"Downfield Avenue",,53.792012,-0.365051,,,,,,
2200YEA00027,,"Driffield (George Street)",,54.004509,-0.438673,,,,,,
2200YEA00029,,"Driffield (Middle Street South)",,54.001932,-0.435428,,,,,,
2200YEA00030,,"Driffield (Middle Street South)",,54.002171,-0.435831,,,,,,
2200YEA01637,,"Driffield Beverley Road",,53.99592,-0.445966,,,,,,
2200YEA00387,,"Driffield Beverley Road",,53.998726,-0.440491,,,,,,
2200YEA00386,,"Driffield Beverley Road",,54.000201,-0.437125,,,,,,
2200YEA00385,,"Driffield Beverley Road",,53.999899,-0.438083,,,,,,
2200YEA11862,,"Driffield Bridlington Rd",,54.009603,-0.430181,,,,,,
2200YEA00384,,"Driffield Bridlington Road",,54.007955,-0.43479,,,,,,
2200YEA00514,,"Driffield Bridlington Road",,54.011655,-0.423495,,,,,,
2200YEA00513,,"Driffield Bridlington Road",,54.011435,-0.423855,,,,,,
2200YEA00511,,"Driffield Bridlington Road",,54.0081,-0.434144,,,,,,
2200YEA00512,,"Driffield Bridlington Road",,54.01025,-0.428828,,,,,,
2200YEA11958,,"Driffield Bridlington Road",,54.012318,-0.419929,,,,,,
2200YEA01679,,"Driffield Market Place",,54.00478,-0.438754,,,,,,
2200YEA00031,,"Driffield Middle St South",,54.004465,-0.438018,,,,,,
2200YEA11982,,"Driffield Showground",,53.99589,-0.445723,,,,,,
2200YEA00382,,"Driffield St John's Road",,54.00343,-0.440743,,,,,,
2200YEA00231,,"Dunswell (Coach and Horses)",,53.804556,-0.372673,,,,,,
2200YEA00230,,"Dunswell (Coach and Horses)",,53.802297,-0.371803,,,,,,
2200YEA00228,,"Dunswell A1174",,53.798814,-0.371452,,,,,,
2200YEA00232,,"Dunswell Beverley Road",,53.804615,-0.372989,,,,,,
2200YEA12150,,"Dunswell Beverley Road",,53.796673,-0.370047,,,,,,
2200YEA12149,,"Dunswell Beverley Road",,53.796695,-0.37029,,,,,,
2200YEA00229,,"Dunswell Beverley Road",,53.79961,-0.371194,,,,,,
2200YEA00234,,"Dunswell Beverley Road",,53.808157,-0.375054,,,,,,
2200YEA00233,,"Dunswell Beverley Road",,53.807373,-0.374872,,,,,,
2290YHA00149,,"Emmott Road",,53.784413,-0.360231,,,,,,
2290YHA00116,,"Endeavour School",,53.755959,-0.348826,,,,,,
2290YHA00137,,"Endsleigh College",,53.774454,-0.355673,,,,,,
2290YHA00125,,"Endsleigh College",,53.774262,-0.35609,,,,,,
2290YHA00144,,"Epworth Street",,53.759649,-0.349182,,,,,,
2290YHA00126,,"Etherington Road",,53.776226,-0.35706,,,,,,
2290YHA00136,,"Etherington Road",,53.776653,-0.356725,,,,,,
2290YHA00132,,"Evergreen Drive",,53.790538,-0.363773,,,,,,
2290YHA00128,,"Greenwood Avenue",,53.782387,-0.359278,,,,,,
2290YHA00118,,"Grove Street",,53.759446,-0.349433,,,,,,
2200YEA11981,,"Haisthorpe Main Road",,54.065119,-0.277967,,,,,,
2200YEA01079,,"Haisthorpe Main Road",,54.065238,-0.278084,,,,,,
2290YHA00150,,"Harley Street",,53.751827,-0.347714,,,,,,
2200YEA01099,,"Harpham Nr Bracey Bridge",,54.04567,-0.350635,,,,,,
2290YHA01566,,"Hull Interchange",,53.744578,-0.347453,,,,,,
2200YEA00506,,"Hutton Cranswick (Beverley Road)",,53.957544,-0.444955,,,,,,
2200YEA00505,,"Hutton Cranswick (Beverley Road)",,53.957214,-0.445211,,,,,,
2200YEA00997,,"Hutton Cranswick Beverley Road",,53.967896,-0.448914,,,,,,
2200YEA00995,,"Hutton Cranswick Beverley Road",,53.954117,-0.445494,,,,,,
2200YEA00996,,"Hutton Cranswick Beverley Road",,53.954477,-0.445526,,,,,,
2200YEA11916,,"Hutton Cranswick Beverley Road",,53.968109,-0.448693,,,,,,
2200YEA11713,,"Kilnwick Crossroads",,53.927891,-0.458303,,,,,,
2290YHA00120,,"Lambert Street",,53.763619,-0.35156,,,,,,
2200YEA00502,,"Leconfield (Main Street)",,53.877401,-0.457575,,,,,,
2200YEA00503,,"Leconfield (Main Street)",,53.878137,-0.458901,,,,,,
2200YEA00500,,"Leconfield Main Street",,53.867888,-0.453894,,,,,,
2200YEA00499,,"Leconfield Main Street",,53.867867,-0.453637,,,,,,
2200YEA00501,,"Leconfield Main Street",,53.876375,-0.455391,,,,,,
2200YEA11904,,"Leconfield Main Street",,53.878574,-0.460057,,,,,,
2290YHA00114,,"Leonard Street",,53.752705,-0.34815,,,,,,
2200YEA01535,,"Lockington Carr Cross",,53.907407,-0.457048,,,,,,
2200YEA00989,,"Lockington Station Road",,53.907275,-0.457235,,,,,,
2290YHA00143,,"Melwood Grove",,53.761042,-0.349749,,,,,,
2200YEA00058,,"Molescroft (Inn)",,53.852705,-0.451018,,,,,,
2200YEA00606,,"Molescroft (Inn)",,53.853508,-0.450548,,,,,,
2200YEA00423,,Morrisons,,54.083682,-0.209671,,,,,,
2200YEA00422,,Morrisons,,54.083878,-0.209586,,,,,,
2200YEA00515,,"Nafferton (Cross Keys)",,54.020939,-0.392187,,,,,,
